DEPT,LITHOLOGY_GEOLINK,CALI,DRHO,NPHI,RHOB,PEF,GR,DTC,DTE,RDEP,SP,RSHA,RXO,RMED
1440.7965088,,14.015999794,0.0120000001,0.454228729,2.0520505905,2.5819439888,108.4839859,139.28158569,44588676.0,1.3120056391,55.550800323,1.3130960464,,1.3130960464
1440.9488525,,14.034000397,0.0149999997,0.4413055182,2.0646080971,2.5849928856,103.49023438,137.73905945,44052104.0,1.3190047741,56.549297333,1.3429567814,,1.3429567814
1441.1013184,,14.012999535,0.0109999999,0.4821963906,2.0671076775,2.602971077,99.419586182,138.22257996,44232392.0,1.3250056505,55.675201416,1.3248718977,,1.3248718977
1441.2536621,,14.008000374,0.0049999999,0.5180979967,2.0689995289,2.6149711609,93.689506531,138.09963989,44209932.0,1.3319935799,55.92539978,1.2849230766,,1.2849230766
1441.4061279,,13.944999695,0.003,0.5292381048,2.0688858032,2.5990257263,94.306594849,139.18008423,44514944.0,1.3239879608,56.424598694,1.2529551983,,1.2529551983
1441.5584717,,14.081000328,0.003,0.5035644174,2.0652575493,2.6199493408,92.313606262,140.12597656,44819520.0,1.3089784384,55.92539978,1.2390120029,,1.2390120029
1441.7109375,,14.168998718,0.0020000001,0.5125638247,2.0546457767,2.6140096188,92.572608948,140.96702576,45121000.0,1.2819743156,56.423599243,1.2439967394,,1.2439967394
1441.8632813,,14.244999886,0.001,0.5141076446,2.0411627293,2.665874958,95.556091309,141.79414368,45347676.0,1.2659864426,55.550300598,1.2429808378,,1.2429808378
1442.0157471,,14.265999794,0.003,0.4939410985,2.0319023132,2.7209117413,92.693809509,142.27629089,45534772.0,1.2489807606,55.924800873,1.234977603,,1.234977603
1442.1680908,,14.258000374,0.0070000002,0.4902639985,2.0325577259,2.7609038353,94.491798401,142.74430847,45640316.0,1.2369959354,55.799900055,1.2279808521,,1.2279808521
1442.3205566,,14.227000237,0.0149999997,0.50529176,2.0469629765,2.7490193844,91.947418213,142.27438354,45562328.0,1.2319984436,55.675197601,1.2219775915,,1.2219775915
1442.4729004,,14.116999626,0.0160000008,0.5309031606,2.0626688004,2.7360208035,94.870796204,142.26921082,45456784.0,1.2310014963,55.799198151,1.2149679661,,1.2149679661
1442.6252441,,14.137999535,0.0160000008,0.5016278625,2.0798275471,2.7719135284,93.56300354,142.27590942,45534688.0,1.2330120802,54.800701141,1.2049880028,,1.2049880028
1442.77771,,14.172000885,0.0120000001,0.4566175044,2.0883822441,2.8189246655,93.567008972,142.74476624,45640300.0,1.2480032444,55.674900055,1.200032115,,1.200032115
1442.9300537,,14.166999817,0.0089999996,0.4301473796,2.0839538574,2.7920649052,94.810447693,142.38955688,45574388.0,1.2520023584,55.550701141,1.2100529671,,1.2100529671
1443.0825195,,14.258000374,0.0070000002,0.434791863,2.0695359707,2.7490689754,93.75,142.75012207,45712948.0,1.2549999952,56.424297333,1.232044816,,1.232044816
1443.2348633,,14.319999695,0.0070000002,0.4521762729,2.0535647869,2.741019249,93.75075531,142.5067749,45565868.0,1.2549887896,55.549900055,1.2460144758,,1.2460144758
1443.3873291,,14.322999954,0.0070000002,0.4498416185,2.0447871685,2.7699534893,94.072212219,142.27484131,45529508.0,1.2409896851,55.42539978,1.2519583702,,1.2519583702
1443.5396729,,14.272999763,0.0060000001,0.4422285855,2.0415980816,2.7061538696,96.929893494,142.38381958,45531232.0,1.2279912233,55.924697876,1.2389422655,,1.2389422655
1443.6921387,,14.411999702,0.0060000001,0.4538528323,2.0411105156,2.6720545292,93.560798645,142.51278687,45567644.0,1.2169847488,55.55039978,1.214910388,,1.214910388
1443.8444824,,14.362000465,0.0109999999,0.4758633375,2.0437095165,2.622120142,92.85622406,142.5105896,45579724.0,1.1979823112,56.049999237,1.186932683,,1.186932683
1443.9969482,,14.343999863,0.0189999994,0.5215869546,2.0460870266,2.6259934902,85.083435059,143.22816467,45836032.0,1.1759679317,56.05160141,1.1589263678,,1.1589263678
1444.149292,,14.430000305,0.0189999994,0.5369611382,2.0428929329,2.5900864601,91.432395935,143.34013367,45865464.0,1.155987978,57.050498962,1.1360000372,,1.1360000372
1444.3017578,,14.43500042,0.0149999997,0.5500559807,2.0411047935,2.6788573265,89.702026367,142.75059509,45716476.0,1.1409840584,57.674800873,1.1360160112,,1.1360160112
1444.4541016,,14.369998932,0.0099999998,0.5109989047,2.0423035622,2.8087916374,94.060600281,142.62747192,45643800.0,1.131000042,57.54889679,1.1410192251,,1.1410192251
1444.6065674,,14.31799984,0.0070000002,0.5041570663,2.0432217121,2.9108366966,93.298377991,142.74621582,45643780.0,1.1310192347,56.174198151,1.1470159292,,1.1470159292
1444.7589111,,14.31499958,0.0080000004,0.5278619528,2.0486376286,2.8730607033,88.750602722,142.74917603,45638468.0,1.1430112123,55.675201416,1.1520639658,,1.1520639658
1444.9112549,,14.399000168,0.0109999999,0.5353056788,2.0580515862,2.8350913525,88.934997559,142.26615906,45517552.0,1.1570152044,55.924900055,1.1720674038,,1.1720674038
1445.0637207,,14.453000069,0.0189999994,0.5262547135,2.0741505623,2.8809263706,87.705215454,141.32116699,45261024.0,1.1760224104,55.799499512,1.200048089,,1.200048089
1445.2160645,,14.477000237,0.0289999992,0.4824979305,2.0867063999,2.9538247585,93.061050415,141.313797,45219476.0,1.2040200233,55.175197601,1.2150168419,,1.2150168419
1445.3685303,,14.598999977,0.0320000015,0.4687207639,2.0882768631,3.0159006119,92.233390808,140.96176147,45101628.0,1.2290159464,55.424598694,1.2219967842,,1.2219967842
1445.520874,,14.587999344,0.0260000005,0.4524000585,2.0824782848,3.0399422646,87.057594299,140.48233032,44930288.0,1.2490071058,54.923599243,1.221021533,,1.221021533
1445.6733398,,14.449999809,0.0209999997,0.4337440133,2.0770635605,3.0050561428,84.808799744,140.9641571,45148468.0,1.2579967976,53.176403046,1.2299968004,,1.2299968004
1445.8256836,,14.350999832,0.0160000008,0.4354153872,2.067964077,2.9521272182,83.501655579,141.07434082,45139848.0,1.2539919615,54.925201416,1.2289663553,,1.2289663553
1445.9781494,,14.328000069,0.0109999999,0.4450429976,2.0589742661,2.9130625725,84.177589417,140.48947144,44966772.0,1.2439855337,55.175598145,1.214926362,,1.214926362
1446.1304932,,14.30700016,0.0080000004,0.4628961086,2.0525929928,2.8222186565,80.936401367,141.07339478,45138012.0,1.2349871397,55.549598694,1.1919360161,,1.1919360161
1446.282959,,14.390999794,0.0089999996,0.4542271793,2.050909996,2.7031908035,80.439804077,140.24293518,44893540.0,1.2189728022,55.05160141,1.1719808578,,1.1719808578
1446.4353027,,14.458000183,0.0140000004,0.4488728046,2.053406477,2.6451392174,81.007202148,138.81748962,44374384.0,1.2019920349,56.049999237,1.1659551859,,1.1659551859
1446.5877686,,14.421999931,0.0160000008,0.4320277572,2.0550317764,2.7717964649,83.264022827,140.47851563,44916436.0,1.1919776201,56.050598145,1.1519358158,,1.1519358158
1446.7401123,,14.425000191,0.0209999997,0.468572855,2.0629360676,2.9207611084,87.636611938,140.010849,44843720.0,1.1779823303,56.424697876,1.1319967508,,1.1319967508
1446.8924561,,14.453000069,0.0240000002,0.5265112519,2.0719211102,3.0297381878,91.251953125,140.12416077,44848740.0,1.1559776068,56.049198151,1.1311202049,,1.1311202049
1447.0449219,,14.451000214,0.0250000004,0.5833496451,2.0785336494,3.0040416718,92.041786194,140.5994873,44936756.0,1.1279679537,55.050701141,1.1813875437,,1.1813875437
1447.1972656,,14.784000397,0.0280000009,0.5706401467,2.0869221687,2.963098526,85.425987244,138.92591858,44480344.0,1.0879824162,55.924999237,1.3020457029,,1.3020457029
1447.3497314,,15.44299984,0.0379999988,0.5021423101,2.09380126,2.880133152,80.452217102,137.62628174,44041620.0,1.0660023689,55.926403046,1.3207052946,,1.3207052946
1447.5020752,,15.494001389,0.0419999994,0.4698400497,2.0940694809,2.7672712803,84.882064819,137.35398865,43944744.0,1.0690096617,57.675300598,1.2286778688,,1.2286778688
1447.654541,,14.7310009,0.0399999991,0.445027858,2.0864303112,2.7420401573,87.817008972,133.21261597,42650676.0,1.081007123,58.049098969,1.0948399305,,1.0948399305
1447.8068848,,14.304999352,0.0280000009,0.4732145369,2.0690510273,2.771928072,89.05519104,131.76446533,42173152.0,1.0900040865,56.924396515,1.045052886,,1.045052886
1447.9593506,,14.362000465,0.0250000004,0.4760895371,2.0568652153,2.8009536266,85.807998657,129.16560364,41290460.0,1.0949808359,56.174800873,1.0671538115,,1.0671538115
1448.1116943,,14.397999763,0.0219999999,0.4924823344,2.0483088493,2.8029952049,84.251655579,128.83840942,41243424.0,1.0829823017,56.050498962,1.1151225567,,1.1151225567
1448.2641602,,14.468998909,0.0240000002,0.4689487219,2.0505328178,2.725124836,84.945014954,140.01133728,44843644.0,1.0609711409,56.674198151,1.1660865545,,1.1660865545
1448.4165039,,14.555000305,0.0240000002,0.4352045059,2.0587673187,2.6801080704,87.144821167,140.23617554,44827860.0,1.0429879427,56.174697876,1.1929359436,,1.1929359436
1448.5689697,,14.515999794,0.0309999995,0.4380823374,2.075558424,2.6610305309,93.319610596,138.7936554,44438220.0,1.0279695988,55.80039978,1.1727788448,,1.1727788448
1448.7213135,,14.229000092,0.0390000008,0.4681539536,2.090118885,2.6500177383,95.349380493,134.51913452,43085272.0,1.0089911222,56.049297333,1.1037918329,,1.1037918329
1448.8736572,,14.070000648,0.0410000011,0.4830565155,2.0947804451,2.7008774281,87.361175537,132.02183533,42214492.0,0.9979767799,55.172798157,1.0389207602,,1.0389207602
1449.026123,,14.017999649,0.0299999993,0.4683841765,2.088650465,2.7878606319,81.630409241,134.67404175,43113616.0,0.9689823389,52.427303314,1.0059616566,,1.0059616566
1449.1784668,,14.083000183,0.0170000009,0.4523540735,2.0762639046,2.9166901112,83.338996887,141.0778656,45151856.0,0.9469856024,55.30039978,0.9940024018,,0.9940024018
1449.3309326,,14.103999138,0.0120000001,0.486133635,2.0650410652,2.8700752258,94.143814087,141.43502808,45207168.0,0.9289984107,55.799999237,0.9950288534,,0.9950288534
1449.4832764,,14.052000046,0.0109999999,0.5208669305,2.0503671169,2.7173674107,100.00466156,140.12928772,44866268.0,0.9270111918,55.799900055,1.0040335655,,1.0040335655
1449.6357422,,14.088999748,0.0109999999,0.5251796842,2.0421895981,2.6181585789,101.93560028,141.79364014,45347844.0,0.9410208464,55.67539978,1.0180640221,,1.0180640221
1449.7880859,,13.991998672,0.0149999997,0.5084170699,2.0395898819,2.6229879856,101.1789856,142.15374756,45538156.0,0.9670232534,56.17389679,1.0380432606,,1.0380432606
1449.9405518,,13.904000282,0.0199999996,0.4940787852,2.0370395184,2.63398242,97.411781311,143.10762024,45719968.0,0.9960272312,54.800899506,1.0560801029,,1.0560801029
1450.0928955,,13.791999817,0.0160000008,0.4728196561,2.0219311714,2.6469688416,89.244743347,142.86303711,45711316.0,1.0300223827,55.925098419,1.0810552835,,1.0810552835
1450.2453613,,13.788999557,0.0089999996,0.4788404107,2.0047664642,2.6669681072,87.078025818,142.27438354,45529432.0,1.0580544472,56.050598145,1.1040352583,,1.1040352583
1450.3977051,,13.817998886,0.003,0.470698446,1.9964356422,2.7907021046,91.77722168,142.26347351,45510468.0,1.0920264721,56.428005219,1.1149840355,,1.1149840355
1450.5501709,,13.758000374,0.0060000001,0.4697960615,2.0053670406,2.8868463039,100.25681305,140.84147644,45120772.0,1.1250464916,60.17199707,1.1099647284,,1.1099647284
1450.7025146,,13.737000465,0.0149999997,0.4972712696,2.0220406055,2.9169518948,102.35098267,141.67715454,45333644.0,1.154020071,58.299999237,1.0990512371,,1.0990512371
1450.8549805,,13.951000214,0.0280000009,0.5167790055,2.0320570469,2.9209935665,94.8671875,141.30996704,45205600.0,1.1790144444,58.298797607,1.1151250601,,1.1151250601
1451.0073242,,14.048999786,0.023,0.5204775929,2.0213344097,2.9080207348,92.414382935,140.00846863,44798600.0,1.188010335,57.549297333,1.1541345119,,1.1541345119
1451.159668,,14.035999298,0.0149999997,0.5003000498,2.0049808025,2.8850553036,85.05909729,139.52947998,44665116.0,1.2010071278,56.674697876,1.1960504055,,1.1960504055
1451.3121338,,14.13599968,0.0140000004,0.5003818274,1.9989695549,2.7691860199,83.426589966,140.48660278,44920020.0,1.2100104094,56.299900055,1.2169647217,,1.2169647217
1451.4644775,,14.145999908,0.0149999997,0.5177626014,1.9913583994,2.6592640877,79.888671875,140.3706665,44952864.0,1.2230056524,56.174900055,1.2059543133,,1.2059543133
1451.6169434,,14.271000862,0.0109999999,0.5194007754,1.9809939861,2.5980978012,85.574813843,142.75395203,45654300.0,1.2300008535,56.049396515,1.1869039536,,1.1869039536
1451.7692871,,14.44299984,0.0089999996,0.5363771915,1.9795012474,2.6369063854,89.25,143.45503235,45853308.0,1.230992794,55.301399231,1.1569951773,,1.1569951773
1451.9217529,,14.409000397,0.0080000004,0.5657920241,1.9797952175,2.6669518948,89.240592957,141.79779053,45447964.0,1.2219911814,57.049396515,1.1550127268,,1.1550127268
1452.0740967,,14.352000237,0.0080000004,0.5707966089,1.9785808325,2.7458102703,86.309844971,141.78793335,45325184.0,1.2109935284,56.299598694,1.1590241194,,1.1590241194
1452.2265625,,14.265999794,0.0070000002,0.5685918331,1.9737895727,2.7340192795,84.989585876,140.7306366,45051972.0,1.2029902935,55.795795441,1.1689776182,,1.1689776182
1452.3789063,,14.262999535,0.0080000004,0.5278263092,1.9712156057,2.7100577354,81.740791321,142.0426178,45458584.0,1.196998477,53.176002502,1.1619839668,,1.1619839668
1452.5313721,,14.281001091,0.0120000001,0.5317898393,1.9750852585,2.6331233978,78.874595642,145.01177979,46379788.0,1.1950080395,54.427200317,1.1569839716,,1.1569839716
1452.6837158,,14.338999748,0.0120000001,0.5400488973,1.9713732004,2.5651633739,78.762611389,145.7276001,46625660.0,1.2000000477,55.800300598,1.1519807577,,1.1519807577
1452.8361816,,14.397999763,0.0099999998,0.5455052257,1.9646879435,2.5440335274,82.701423645,145.13656616,46463024.0,1.199996829,56.175800323,1.1460000277,,1.1460000277
1452.9885254,,14.397999763,0.0099999998,0.5143815279,1.9617084265,2.5709569454,86.879203796,146.44918823,46877132.0,1.1980023384,56.674999237,1.1460192204,,1.1460192204
1453.1408691,,14.333000183,0.0130000003,0.4592413008,1.9638147354,2.6208798885,88.196113586,147.51858521,47178016.0,1.2009999752,56.673999786,1.1520096064,,1.1520096064
1453.293335,,14.272999763,0.0209999997,0.4475489855,1.9683640003,2.6489551067,91.561203003,148.23182678,47396380.0,1.2010023594,55.425300598,1.1559872627,,1.1559872627
1453.4456787,,14.225999832,0.0170000009,0.4264056683,1.9593840837,2.6609711647,90.995941162,148.11068726,47391228.0,1.2040023804,55.799598694,1.1519902945,,1.1519902945
1453.5981445,,14.043999672,0.0120000001,0.4486268163,1.954428792,2.6600017548,89.300788879,147.51261902,47259112.0,1.2070000172,55.300098419,1.1480127573,,1.1480127573
1453.7504883,,13.819999695,0.0109999999,0.4514992535,1.9616267681,2.6580047607,85.498649597,146.318573,46771280.0,1.2069952488,55.42539978,1.1520191431,,1.1520191431
1453.9029541,,13.875,0.0130000003,0.4760244489,1.9683167934,2.6030881405,84.953216553,145.02311707,46468748.0,1.2009952068,55.925498962,1.159996748,,1.159996748
1454.0552979,,14.114999771,0.0260000005,0.5028547645,1.9724566936,2.5251874924,89.682441711,147.05218506,47027648.0,1.1949952841,56.55160141,1.1589856148,,1.1589856148
1454.2077637,,14.25,0.0280000009,0.5494496822,1.9616522789,2.4401361942,87.362190247,150.26373291,48105060.0,1.1889984608,58.5481987,1.1529327631,,1.1529327631
1454.3601074,,14.352000237,0.023,0.5658681989,1.9497696161,2.4529688358,83.374847412,151.68495178,48557976.0,1.1879919767,57.424198151,1.1319590807,,1.1319590807
1454.5125732,,14.484999657,0.0160000008,0.5397340059,1.9422135353,2.541857481,83.330032349,150.36836243,48118480.0,1.1779760122,56.42440033,1.1149615049,,1.1149615049
1454.664917,,14.781999588,0.0219999999,0.5040831566,1.9456288815,2.622805357,88.630004883,147.87193298,47271540.0,1.1629943848,56.049697876,1.1030192375,,1.1030192375
1454.8173828,,14.953000069,0.0350000001,0.5372306108,1.9527956247,2.5810673237,90.168968201,147.15859985,47055332.0,1.1560015678,55.67539978,1.1089999676,,1.1089999676
1454.9697266,,14.699999809,0.0390000008,0.5416173935,1.9516899586,2.4911441803,84.245597839,147.16801453,47119856.0,1.1570135355,55.924900055,1.1089167595,,1.1089167595
1455.1220703,,14.484000206,0.0370000005,0.5274080634,1.9491778612,2.46905303,82.879508972,149.18780518,47713032.0,1.1740208864,55.80039978,1.082971096,,1.082971096
1455.2745361,,14.392999649,0.023,0.4762964249,1.942322731,2.5987915993,84.748199463,149.77328491,47939472.0,1.2000056505,56.299900055,1.0710831881,,1.0710831881
1455.4268799,,14.403999329,0.0140000004,0.4616321623,1.9480804205,2.8334357738,84.179893494,147.74295044,47300260.0,1.2069920301,56.174598694,1.097165823,,1.097165823
1455.5793457,,14.43200016,0.0179999992,0.47542274,1.9732598066,2.9977371693,80.818405151,144.0493927,46034736.0,1.1969976425,55.67389679,1.1661857367,,1.1661857367
1455.7316895,,14.656999588,0.0410000011,0.4682667553,2.0130853653,2.9501154423,82.509468079,141.91572571,45467200.0,1.1940015554,54.301101685,1.2239663601,,1.2239663601
1455.8841553,,14.81799984,0.0649999976,0.4787484407,2.0342183113,2.8202083111,86.43800354,142.99081421,45763452.0,1.1960023642,55.674999237,1.2098207474,,1.2098207474
1456.036499,,14.697999954,0.063000001,0.4989314377,2.0137414932,2.7621393204,86.432296753,143.34776306,45889704.0,1.199000001,55.675197601,1.1539520025,,1.1539520025
1456.1889648,,14.552000046,0.0419999994,0.5309752822,1.9742143154,2.7450270653,84.066001892,144.65423584,46242768.0,1.1989799738,55.925601959,1.1339999437,,1.1339999437
1456.3413086,,14.651000023,0.0260000005,0.5331997275,1.9528796673,2.7559735775,84.999847412,143.81663513,46015972.0,1.1739711761,56.674098969,1.1339350939,,1.1339350939
1456.4937744,,14.739999771,0.0149999997,0.539257586,1.9478553534,2.7579967976,84.933998108,143.10343933,45829108.0,1.1379616261,55.550800323,1.106900692,,1.106900692
1456.6461182,,15.411999702,0.0189999994,0.5466202497,1.9616259336,2.7699711323,83.683601379,142.9888916,45720024.0,1.1139839888,56.05039978,1.0759230852,,1.0759230852
1456.798584,,15.967000008,0.023,0.5904404521,1.9681040049,2.7560224533,82.333236694,142.86732483,45726988.0,1.0939679146,56.549198151,1.0519231558,,1.0519231558
1456.9509277,,16.214000702,0.0250000004,0.6072416306,1.9691044092,2.7500095367,88.629608154,143.35116577,45889992.0,1.0739920139,56.050201416,1.0279327631,,1.0279327631
1457.1033936,,16.093000412,0.0289999992,0.6018994451,1.9701863527,2.774960041,90.054588318,144.41474915,46248156.0,1.0639967918,56.299198151,1.0069646835,,1.0069646835
1457.2557373,,15.331999779,0.0270000007,0.5434651375,1.9668040276,2.8069486618,87.434402466,144.17764282,46124956.0,1.0619992018,55.800800323,0.9960319996,,0.9960319996
1457.4080811,,14.927000046,0.0280000009,0.5030112267,1.9677759409,2.8648607731,86.311347961,143.33831787,45820612.0,1.0609999895,56.800701141,1.0060625076,,1.0060625076
1457.5605469,,14.875,0.023,0.472620517,1.9602795839,2.9039375782,85.63861084,142.03321838,45515440.0,1.0610071421,57.674900055,1.032099247,,1.032099247
1457.7127686,,14.737000465,0.0179999992,0.4728474915,1.9552329779,2.9598207474,89.867385864,141.31712341,45233148.0,1.0700000525,57.549999237,1.0630320311,,1.0630320311
