DEPT,LITHOLOGY_GEOLINK,CALI,DRHO,SGR,NPHI,RHOB,PEF,GR,DTC,DTE,RDEP,SP,RSHA,RMED
4006.2246094,5.0,15.171000481,,,,2.566593647,,72.434005737,104.21466827,101.5506897,1.1760032177,45.468700409,,1.3688143492
4006.3769531,5.0,15.753001213,,,,2.5694391727,,71.187202454,103.88380432,101.04663849,1.1770064831,45.374549866,,1.3110561371
4006.5292969,5.0,15.965999603,,,,2.5730538368,,70.683494568,103.36894226,100.41378784,1.1809920073,45.093799591,,1.3460367918
4006.6816406,5.0,15.965000153,,,,2.572769165,,67.870895386,103.16280365,100.46063232,1.1759935617,44.969551086,,1.369051218
4006.8339844,5.0,16.11000061,,,,2.5754768848,,65.316009521,102.59095001,99.997375488,1.1719936132,45.312000275,,1.4009263515
4006.9865723,5.0,16.202999115,,,,2.5730905533,,67.183601379,103.40582275,100.41841888,1.1679807901,45.311000824,,1.3548208475
4007.138916,5.0,16.163000107,,,,2.5624847412,,65.8125,104.99213409,102.29033661,1.1619758606,45.000400543,,1.2990945578
4007.2912598,5.0,16.163000107,,,,2.5532922745,,65.499595642,106.80551147,103.92990112,1.1469870806,45.124248505,,1.3580321074
4007.4436035,5.0,16.211000443,,,,2.5470921993,,65.246742249,107.83873749,105.06882477,1.1390016079,44.658050537,,1.3780096769
4007.5961914,5.0,16.229000092,,,,2.5419521332,,63.23110199,108.94406891,106.0249176,1.140022397,45.934192657,,1.3836191893
4007.7485352,5.0,16.236999512,,,,2.5424153805,,66.998397827,108.8015213,105.9357605,1.1469902992,45.06035614,,1.2650256157
4007.9008789,5.0,16.243999481,,,,2.5479001999,,66.005409241,107.80233765,104.92047119,1.1409968138,44.718601227,,1.2809470892
4008.0532227,5.0,16.252000809,,,,2.5570924282,,69.368988037,106.00945282,103.25143433,1.1389968395,44.46925354,,1.2479470968
4008.2058105,5.0,16.260000229,,,,2.568572998,,65.61869812,103.9949646,101.20568085,1.1370127201,44.623897552,,1.2148848772
4008.3581543,5.0,16.284999847,,,,2.5737628937,,63.656551361,103.0499115,100.28177643,1.1410032511,44.2827034,,1.1790962219
4008.510498,5.0,16.285999298,,,,2.5706539154,,63.998645782,103.46025085,100.82701874,1.1430112123,45.344203949,,1.2389646769
4008.6628418,5.0,16.204999924,,,,2.5634231567,,63.149490356,104.92131805,102.11771393,1.1499599218,45.468200684,,1.2170592546
4008.8151855,5.0,16.259000778,,,,2.5568306446,,59.086902618,106.2869339,103.29168701,1.1249967813,44.969051361,,1.2540127039
4008.9677734,5.0,16.23800087,,,,2.552321434,,54.653392792,106.76487732,104.10495758,1.1230032444,45.0,,1.2619678974
4009.1201172,5.0,16.25799942,,,,2.5509386063,,53.037807465,107.13789368,104.35891724,1.1250128746,44.999797821,,1.2419551611
4009.2724609,5.0,16.274000168,,,,2.5535693169,,57.288509369,106.7308197,103.87705231,1.1330176592,44.93629837,,1.2140096426
4009.4248047,5.0,16.256999969,,,,2.5597846508,,61.971656799,105.41794586,102.76755524,1.1440368891,44.501853943,,1.2201137543
4009.5773926,5.0,16.256999969,,,,2.5666334629,,63.646999359,104.25552368,101.54094696,1.1670320034,45.657405853,,1.2910864353
4009.7297363,5.0,16.198999405,,,,2.5725078583,,70.499000549,103.53059387,100.50462341,1.1770192385,46.090106964,,1.3178573847
4009.8820801,5.0,16.11700058,,,,2.5783383846,,69.879104614,102.09158325,99.494247437,1.1890400648,45.280498505,,1.2292178869
4010.0344238,5.0,16.115999222,,,,2.5778539181,,72.424179077,102.50028229,99.585716248,1.2140641212,44.96875,,1.3650753498
4010.1870117,5.0,16.115999222,,,,2.5761437416,,63.821998596,102.73940277,99.872940063,1.2540895939,44.814102173,,1.4124735594
4010.3393555,5.0,16.115999222,,,,2.580571413,,66.629608154,101.57191467,99.112342834,1.2819935083,45.468601227,,1.5599502325
4010.4916992,5.0,16.114999771,,,,2.5851538181,,69.500900269,101.28140259,98.328033447,1.2779695988,45.218601227,,1.5289808512
4010.644043,5.0,16.114999771,,,,2.5887153149,,70.056190491,100.50025177,97.717712402,1.2589935064,44.96900177,,1.5170720816
4010.7966309,5.0,16.11400032,,,,2.5893456936,,65.795700073,100.44598389,97.613494873,1.2549903393,44.96780014,,1.5619519949
4010.9489746,5.0,16.1060009,,,,2.5842206478,,60.406600952,101.115242,98.483833313,1.2520031929,44.593799591,,1.5470336676
4011.1013184,5.0,16.069000244,,,,2.5779306889,,60.779396057,102.22240448,99.556617737,1.2540272474,44.478401184,,1.568084836
4011.2536621,5.0,16.038999557,,,,2.5756540298,,59.787708282,102.81170654,99.946479797,1.270971179,47.403793335,,1.6207677126
4011.4060059,5.0,16.033000946,,,,2.5764000416,,63.970653534,102.77770996,99.821868896,1.2529519796,46.029945374,,1.4758316278
4011.5585938,5.0,15.993000031,,,,2.5770077705,,65.008796692,102.55469513,99.71799469,1.2229903936,45.375,,1.3706800938
4011.7109375,5.0,15.993000031,,,,2.5768692493,,67.748695374,102.68401337,99.740234375,1.2200144529,45.374099731,,1.2709470987
4011.8632813,5.0,15.99200058,,,,2.5778000355,,66.938705444,102.49716949,99.576698303,1.2289726734,45.187149048,,1.2381987572
4012.015625,5.0,15.99200058,,,,2.5787155628,,67.365684509,101.86965179,99.426506042,1.2120400667,45.280948639,,1.3621714115
4012.1682129,5.0,15.99200058,,,,2.5763561726,,61.555400848,102.74390411,99.840660095,1.2371631861,45.249599457,,1.4692431688
4012.3205566,5.0,15.991000175,,,,2.570366621,,59.190101624,103.67960358,100.88085938,1.2880272865,45.124698639,,1.5448557138
4012.4729004,5.0,15.991000175,,,,2.5643384457,,60.502304077,104.79187012,101.94480133,1.3049919605,44.936599731,,1.4549487829
4012.6252441,5.0,16.030000687,,,,2.5631537437,,61.938751221,105.12360382,102.15240479,1.2999646664,44.687149048,,1.4229807854
4012.777832,5.0,16.030000687,,,,2.5719873905,,62.406101227,103.41747284,100.60890198,1.2778624296,44.784198761,,1.4107471704
4012.9301758,5.0,16.030000687,,,,2.5837581158,,62.450119019,101.48448944,98.565162659,1.2349535227,45.780044556,,1.3319343328
4013.0825195,5.0,16.028999329,,,,2.5894999504,,70.000602722,100.2599411,97.582901001,1.2059903145,45.186500549,,1.2910929918
4013.2348633,5.0,16.028999329,,,,2.5873231888,,70.36769104,101.00396729,97.962104797,1.2000160217,45.031200409,,1.349139452
4013.387207,5.0,16.027999878,,,,2.5765538216,,65.80178833,102.34971619,99.829582214,1.2100208998,45.155498505,,1.4359711409
4013.5397949,5.0,15.798000336,,,,2.563056469,,58.80619812,104.93907166,102.18850708,1.2229872942,44.846008301,,1.4178464413
4013.6921387,5.0,15.748999596,,,,2.5569000244,,56.69506073,106.1211319,103.27099609,1.2189791203,45.468402863,,1.3699198961
4013.8444824,5.0,15.788999557,,,,2.5553076267,,61.10326767,106.32427216,103.56858826,1.2059919834,45.342899323,,1.3199182749
4013.9968262,5.0,15.828000069,,,,2.5581767559,,66.873901367,105.9174118,103.05389404,1.2009775639,44.655395508,,1.2689985037
4014.1494141,5.0,15.828000069,,,,2.569583416,,66.174003601,104.17879486,101.04309082,1.1870096922,44.282505035,,1.2684255838
4014.3017578,5.0,15.847000122,,,,2.5782413483,,61.814403534,102.03695679,99.507965088,1.1900593042,44.752246857,,1.4011907578
4014.4541016,5.0,15.786999702,,,,2.5786693096,,62.6953125,102.22019958,99.426727295,1.2270144224,45.218952179,,1.5199102163
4014.6064453,5.0,15.447000504,,,,2.5756845474,,67.255111694,103.03603363,99.950767517,1.2359902859,45.186851501,,1.4639151096
4014.7590332,5.0,15.267000198,,,,2.5745146275,,70.428199768,102.79199982,100.16362,1.2300767899,45.093799591,,1.4111280441
4014.911377,5.0,14.963999748,,,,2.5692436695,,67.376602173,104.07042694,101.09671783,1.2540143728,45.030597687,,1.4510512352
4015.0637207,5.0,14.632000923,,,,2.5697000027,,68.372993469,104.01112366,101.01263428,1.2629984617,44.784900665,,1.4830064774
4015.2160645,5.0,14.654000282,,,,2.5752229691,,67.128204346,102.57248688,100.02960205,1.2620191574,45.998146057,,1.4870272875
4015.3684082,5.0,14.876999855,,,,2.5740845203,,69.121696472,103.10879517,100.22572327,1.2740241289,44.843601227,,1.5039726496
4015.5209961,5.0,15.609999657,,,,2.5722224712,,67.077804565,103.49887085,100.5485611,1.2888911963,44.592494965,,1.4870159626
4015.6733398,5.0,15.480998993,,,,2.567284584,,71.683998108,103.97483063,101.42515564,1.2549647093,44.133987427,,1.4918574095
4015.8256836,5.0,15.109999657,,,,2.5653617382,,69.189903259,104.66233826,101.76688385,1.2330015898,45.997795105,,1.4029134512
4015.9780273,5.0,14.729999542,,,,2.5715076923,,70.367988586,103.40618134,100.6811142,1.2340015173,44.624698639,,1.3492435217
4016.1306152,5.0,14.616000175,,,,2.5757894516,,65.994400024,102.79440308,99.936027527,1.2351280451,44.435195923,,1.5012975931
4016.282959,5.0,14.774999619,,,,2.5699584484,,64.244239807,103.60728455,100.95568085,1.2750705481,43.876945496,,1.5937868357
4016.4353027,5.0,14.923000336,,,,2.5560770035,,60.650138855,106.13871765,103.45220184,1.3189840317,44.287208557,,1.4608076811
4016.5876465,5.0,15.122999191,,,,2.5497307777,,57.000499725,107.50782013,104.58637238,1.3089871407,48.150741577,,1.3409743309
4016.7402344,5.0,15.263999939,,,,2.5593833923,,57.319698334,105.72982025,102.84877777,1.3010416031,44.875099182,,1.3250288963
4016.8925781,5.0,15.343000412,,,,2.5705039501,,59.416564941,103.84666443,100.89241791,1.3139808178,44.905796051,,1.3341650963
4017.0449219,5.0,15.383000374,,,,2.5995154381,,65.998794556,98.843269348,96.049171448,1.3020368814,44.781200409,,1.4370785952
4017.1972656,5.0,15.501999855,,,,2.6113462448,,65.250602722,96.839706421,94.020751953,1.325083375,44.843601227,,1.4862066507
4017.3496094,5.0,15.62100029,,,,2.5984230042,,65.630004883,99.058486938,96.127189636,1.3769903183,44.595054626,,1.6153765917
4017.5021973,5.0,15.699999809,,,,2.5813477039,,68.762397766,101.68802643,98.999320984,1.3709136248,45.250099182,,1.8497695923
4017.654541,5.0,15.779000282,,,,2.573038578,,72.627502441,103.36722565,100.41371918,1.3439999819,45.281898499,,1.7775865793
4017.8068848,5.0,15.779000282,,,,2.5719308853,,74.177886963,103.27359772,100.60396576,1.3439310789,45.468852997,,1.5198749304
4017.9592285,5.0,15.81400013,,,,2.5735383034,,67.871894836,102.96087646,100.32678986,1.300966382,45.374797821,,1.4420769215
4018.1118164,5.0,15.857999802,,,,2.5769290924,,65.938598633,102.77744293,99.729255676,1.2800191641,45.249698639,,1.4901120663
4018.2641602,5.0,15.925999641,,,,2.5787234306,,66.124397278,102.18521118,99.421157837,1.2859903574,45.157497406,,1.5249134302
4018.4165039,5.0,15.944001198,,,,2.5791537762,,65.75390625,101.96107483,99.353538513,1.2800303698,45.469150543,,1.4710688591
4018.5688477,5.0,15.937000275,,,,2.5824308395,,68.192611694,101.81713867,98.782867432,1.2990353107,45.561851501,,1.5138798952
4018.7214355,5.0,15.876999855,,,,2.5832457542,,71.066802979,101.34999847,98.644508362,1.3209583759,45.469501495,,1.4390480518
4018.8737793,5.0,15.815999985,,,,2.5855088234,,72.247192383,101.15590668,98.265045166,1.3080047369,45.625,,1.4540992975
4019.026123,5.0,15.815999985,,,,2.5913538933,,70.490486145,99.90776825,97.271156311,1.3110480309,45.624698639,,1.5161137581
4019.1784668,5.0,15.774999619,,,,2.5992076397,,64.569610596,98.614601135,95.970207214,1.3410544395,45.531047821,,1.5871474743
4019.3308105,5.0,15.774999619,,,,2.5980231762,,68.692611694,99.138427734,96.167205811,1.3750385046,45.562149048,,1.6791346073
4019.4833984,5.0,15.774999619,,,,2.5966382027,,71.558403015,99.378799438,96.389038086,1.3991216421,45.653995514,,1.7630767822
4019.6357422,5.0,15.773999214,,,,2.5887308121,,70.117591858,100.4270401,97.726417542,1.4370304346,45.032596588,,1.7871024609
4019.7880859,5.0,15.773999214,,,,2.5857844353,,65.493041992,100.92642975,98.220710754,1.4560079575,45.531700134,,1.8510400057
4019.9404297,5.0,15.812999725,,,,2.5917539597,,61.157352448,100.11805725,97.205345154,1.4610079527,45.96875,,1.8757804632
4020.0930176,5.0,15.772999763,,,,2.5957546234,,61.997501373,99.42792511,96.532707214,1.4660671949,45.810695648,,1.7391247749
4020.2453613,5.0,15.772999763,,,,2.6034770012,,61.216949463,98.131134033,95.270965576,1.4870191813,45.406597137,,1.7782435417
4020.3977051,5.0,15.772000313,,,,2.6072154045,,59.939651489,97.284034729,94.659004211,1.499019146,45.53125,,1.9301217794
4020.5500488,5.0,15.772000313,,,,2.6047000885,,60.974861145,97.689849854,95.06791687,1.5110129118,45.687149048,,2.005862236
4020.7026367,5.0,15.772000313,,,,2.6000230312,,64.616798401,98.659805298,95.834480286,1.5189744234,45.779598236,,1.9195743799
4020.8549805,5.0,15.770999908,,,,2.6025941372,,62.062347412,98.529212952,95.406578064,1.5109952688,45.344955444,,1.7869198322
4021.0073242,5.0,15.831000328,,,,2.605700016,,61.653644562,97.495376587,94.907226563,1.5080015659,45.93510437,,1.7370191813
4021.159668,5.0,15.831000328,,,,2.6049153805,,60.196414948,97.894020081,95.036705017,1.508980751,45.344352722,,1.7490255833
4021.3120117,5.0,15.770001411,,,,2.6064999104,,65.446403503,97.541854858,94.777923584,1.497007966,45.562000275,,1.7649488449
4021.4645996,5.0,15.770001411,,,,2.599326849,,70.68800354,98.794082642,95.948783875,1.5020047426,45.562702179,,1.7330801487
4021.6169434,6.0,15.769000053,,,,2.5914614201,,70.698020935,100.20518494,97.251983643,1.5050191879,45.998100281,,1.783020854
4021.7692871,6.0,15.769000053,,,,2.5787231922,,76.934700012,102.16556549,99.429229736,1.5169775486,45.406799316,,1.7958012819
4021.9216309,6.0,15.769000053,,,,2.573707819,,74.882713318,103.21974945,100.29399109,1.5029294491,45.906448364,,1.6717740297
4022.0742188,6.0,15.767999649,,,,2.5761244297,,79.66860199,102.88842773,99.876930237,1.4588624239,46.185497284,,1.5308656693
4022.2265625,6.0,15.767999649,,,,2.5740768909,,73.62449646,102.92401886,100.22360229,1.4159631729,45.718250275,,1.4890064001
4022.3789063,6.0,15.772000313,,,,2.5759692192,,73.310501099,102.55255127,99.895462036,1.3929920197,45.561798096,,1.4930385351
4022.53125,5.0,15.766999245,,,,2.5760307312,,71.749099731,102.79442596,99.881736755,1.3880000114,45.436199188,,1.5171024799
4022.6838379,5.0,15.727000237,,,,2.5728707314,,71.186401367,103.33251953,100.44121552,1.3880735636,44.93460083,,1.5810959339
4022.8361816,5.0,15.727000237,,,,2.5726156235,,70.676086426,103.27479553,100.48040771,1.4110000134,44.191314697,,1.6108492613
4022.9885254,5.0,15.690999985,,,,2.5696463585,,63.248348236,103.717659,101.00657654,1.410995245,46.871898651,,1.5167467594
4023.1408691,5.0,15.645999908,,,,2.5643925667,,62.21925354,104.66149139,101.93795776,1.4079807997,45.905197144,,1.3589487076
4023.2932129,5.0,15.605999947,,,,2.5609462261,,62.380599976,105.58503723,102.55420685,1.3959920406,45.406097412,,1.3271440268
4023.4458008,5.0,15.645000458,,,,2.5612235069,,65.880706787,105.52838898,102.50431824,1.3910015821,45.46900177,,1.4171363115
4023.5981445,5.0,15.725000381,,,,2.5597307682,,69.433898926,105.52705383,102.77136993,1.3920272589,45.4702034,,1.5020352602
4023.7504883,5.0,15.763998985,,,,2.5580461025,,66.873901367,105.73512268,103.0710907,1.4090112448,45.842899323,,1.5240674019
4023.902832,5.0,15.786000252,,,,2.5601615906,,66.184799194,105.65929413,102.69203949,1.4160128832,45.156200409,,1.5658028126
4024.0554199,5.0,15.701000214,,,,2.5618233681,,64.190200806,104.95626831,102.39589691,1.4240192175,45.282505035,,1.4428303242
4024.2077637,5.0,15.644000053,,,,2.5650231838,,64.873344421,104.70267487,101.8164978,1.4299598932,45.748054504,,1.3899422884
4024.3601074,5.0,15.682999611,,,,2.5638229847,,63.844352722,104.686203,102.02825165,1.4049502611,45.34425354,,1.3539903164
4024.5124512,5.0,15.682999611,,,,2.5611228943,,64.074623108,105.37451172,102.51865387,1.3739374876,45.500450134,,1.3482116461
4024.6650391,5.0,15.642000198,,,,2.5608081818,,71.343002319,105.26319122,102.57636261,1.3349776268,45.781497955,,1.4802144766
4024.8173828,6.0,15.675999641,,,,2.5574369431,,80.696914673,106.0968399,103.18492126,1.3280464411,45.936698914,,1.5470625162
4024.9697266,6.0,15.681999207,,,,2.5553998947,,86.244392395,106.18916321,103.54502106,1.3570705652,45.750400543,,1.5861009359
4025.1220703,6.0,15.661999702,,,,2.5602538586,,82.745895386,105.52265167,102.67366791,1.4010577202,45.874599457,,1.6489471197
4025.2746582,6.0,15.642000198,,,,2.5621082783,,80.173202515,105.02181244,102.33827209,1.437102437,45.624698639,,1.6157056093
4025.427002,6.0,15.681999207,,,,2.5614304543,,75.562805176,105.48435974,102.4656601,1.4690159559,45.530597687,,1.5240209103
4025.5793457,6.0,15.681999207,,,,2.5628921986,,75.435798645,104.72333527,102.20193481,1.4789919853,45.280899048,,1.5370255709
4025.7316895,5.0,15.486000061,,,,2.5659384727,,74.054786682,104.38961792,101.66448975,1.4739903212,45.251102448,,1.5531457663
4025.8840332,5.0,15.460000038,,,,2.5689308643,,68.932792664,104.24284363,101.12828064,1.4680192471,45.935947418,,1.6441363096
4026.0366211,5.0,15.522000313,,,,2.5727553368,,65.67930603,103.03239441,100.4602356,1.4799808264,45.283306122,,1.7299439907
4026.1889648,5.0,15.296998978,,,,2.5749306679,,62.965244293,102.9818573,100.07601929,1.4740384817,45.997901917,,2.0242965221
4026.3413086,5.0,15.125,,,,2.5716845989,,60.629657745,103.14344025,100.64421082,1.4981074333,45.562149048,,2.2084906101
4026.4936523,5.0,15.184000015,,,,2.5665230751,,63.52589035,104.33513641,101.55126953,1.5649888515,45.655899048,,1.890565753
4026.6462402,5.0,15.204000473,,,,2.5644519329,,60.352802277,104.81724548,101.92462921,1.5578559637,45.59280014,,1.6199840307
4026.798584,5.0,15.244000435,,,,2.5629684925,,63.086639404,104.91099548,102.18650055,1.5129920244,45.219703674,,1.6149375439
4026.9509277,5.0,15.345999718,,,,2.5650615692,,58.495643616,104.74186707,101.81087494,1.5079984665,45.65719986,,1.5757596493
4027.1032715,5.0,15.347000122,,,,2.5724923611,,55.782752991,103.51596832,100.51005554,1.5069984198,46.030345917,,1.4258236885
4027.2558594,5.0,15.362999916,,,,2.5862166882,,56.871601105,100.9907608,98.193466187,1.5060096979,45.624500275,,1.3159840107
4027.4082031,5.0,15.376000404,,,,2.606938839,,55.81640625,97.74546051,94.774406433,1.5090223551,45.469051361,,1.3110240698
4027.5605469,5.0,15.415999413,,,,2.6182539463,,57.935195923,95.668556213,92.903495789,1.5229967833,45.499099731,,1.3260561228
4027.7128906,5.0,15.456000328,,,,2.6126384735,,56.186897278,96.698822021,93.803649902,1.5210818052,45.218601227,,1.3611153364
4027.8652344,5.0,15.449000359,,,,2.5964767933,,55.496295929,99.044799805,96.475158691,1.5720689297,44.969150543,,1.4334775209
4028.0178223,5.0,15.482999802,,,,2.576677084,,53.187496185,102.53435516,99.814422607,1.6150991917,45.062000275,,1.7320142984
4028.170166,5.0,15.522999763,,,,2.5654613972,,53.036907196,104.63113403,101.74746704,1.6459743977,45.062900543,,2.0482692719
4028.3225098,5.0,15.543000221,,,,2.5645768642,,56.732574463,104.70318604,101.90361786,1.6299935579,45.24974823,,2.2158558369
4028.4748535,5.0,15.557999611,,,,2.570592165,,65.197120667,103.92752075,100.84533691,1.6260273457,45.094100952,,2.1256809235
4028.6274414,5.0,15.538000107,,,,2.5784666538,,70.871002197,102.04799652,99.473838806,1.642996788,45.155899048,,1.9265104532
4028.7797852,5.0,15.527000427,,,,2.5823779106,,69.614982605,101.73612213,98.800796509,1.6419807673,45.128452301,,1.77404809
4028.9321289,5.0,15.562998772,,,,2.5811538696,,63.368942261,101.79169464,99.006759644,1.6300801039,45.842300415,,1.8039791584
4029.0844727,5.0,15.581999779,,,,2.5740613937,,59.598709106,102.8480072,100.23394012,1.6800303459,45.311748505,,1.7909759283
4029.2370605,5.0,15.522999763,,,,2.5678603649,,62.536899567,104.33757019,101.31252289,1.6990543604,45.154499054,,1.7758336067
4029.3894043,5.0,15.522999763,,,,2.5639834404,,64.383613586,104.50057983,101.9990921,1.7160128355,44.687400818,,1.724147439
